kappa,beta,wc,wm,J,Gamma,alpha,gamma,field,r_squared
4.725361637699493,5.020054689484694,23.95877595816679,27735.329882120528,-5826.068738424887,3130.277459175926,-143354.63402020835,-151138.29246850198,3020.0,0.5130285773140342
4.721757919400234,23.896204863161177,-8.55530211039213,43462.11665216113,-758.6098623370427,5133.968620438585,61588.14724215404,130310.76081582737,3020.5,0.5124417136669783
4.726304800933287,14.04419765768344,19.5427568196646,278947.74353159923,13960.723575828555,-2337.677113543951,-465642.8693119885,-458964.7873378998,3021.0,0.5122903840399426
4.7209885149047635,74.03917648349615,41.877691246843256,18826.771686866614,-6206.725042276392,1383.006540970372,-19207.785587222268,-89397.97881813919,3021.5,0.5130807542995063
4.734940829969218,-6.056203177570135,20.1962226876335,32450.919922500125,-5174.568305681906,-2131.760796970721,76924.15065684987,144211.01985881856,3022.0,0.5116285789104893
4.720840681413201,32.638227712886824,-9.767065762965384,12649.658769310045,-1437.3140732527283,3773.625015421992,-17860.481525164512,178764.32843432893,3022.5,0.511875046108607
4.729883662218856,33.9377610992431,31.195503623146802,69138.36862538874,9889.821468382148,-2831.802625753237,-211800.87975510908,-200439.40614941833,3023.0,0.511596584836627
4.731745925144656,41.866994748983,12.72898496003594,-669516.7657184505,-3298.8787071789616,17385.538363744196,980280.3352638873,200482.9520027943,3023.5,0.5106770269148557
14.557766440972653,30.881314939908208,9.09025426873918,-4099481.0733995577,17748.118986353806,-31374.0944779383,-2217943.6803435534,-3186475.0590448678,3024.0,0.20339479995795984
4.736053268290365,-48.93276390414036,16.19729549170819,19681.630884980674,-4178.892226677071,-724.7522981470114,77245.42050968065,73952.80033521206,3024.5,0.5105635665178923
1.8705537139195647,37.95466852498669,-0.49175720197317957,31553.499675062565,-1132.0652599127834,-2783.4494909961354,137918.54613545752,-101765.01811220853,3025.0,0.510335231722221
4.730835606234906,31.730739390193694,23.552440298233755,215394.70507686236,13712.618105859501,-840.3714492928921,-275553.2161710773,-267340.1233151237,3025.5,0.5102633802180307
4.727579116751588,52.715898737463974,33.10272142054292,24778.47432258568,-5858.865105363503,731.9288181289719,-73371.4193742278,-18487.076258335088,3026.0,0.5103961102769948
4.733370842188279,22.58928049104305,31.807419206708868,63052.36760348977,-8687.925199334386,1159.048935317617,-84406.05055899319,-83151.44775724717,3026.5,0.5099853003733883
4.735966311279364,18.38270163383347,26.768114109065916,196403.6295527943,14089.835049609988,-2500.38132697506,-321247.03259158484,-331867.55035070603,3027.0,0.5091538617648619
4.735396275320968,5.079390030936748,27.557728343438242,-29655.575419376986,-5702.098300491477,7539.699194907817,-220248.253100463,-343817.17402496986,3027.5,0.5095401658332506
1.870498092182741,31.63680453062961,-2.463395160804812,65078.80950183804,-1701.4113708456491,-4145.906696808088,-56448.09973110864,10618.28577171497,3028.0,0.5089000184734879
4.733154090762002,30.32309058876082,31.719038613291044,155323.9383100089,-13347.871306264042,83.52226429663357,-150809.54425136017,-37474.55024601882,3028.5,0.5090198100449707
4.734119476377959,-16.06891267849851,15.566858604715424,43987.27793143456,-6131.843263077448,-2989.57509303738,238989.460409115,304193.9060734642,3029.0,0.5087820291736027
4.734373468832232,20.396757027482415,-6.690409171884703,32923.494052452545,-1735.100845651806,4860.745405034466,112842.25862375628,216606.8617865763,3029.5,0.5086347776909543
4.735758727426612,26.832223433234155,24.304319014321962,117862.76801408696,-10338.224689105422,1101.366402965965,-205186.34389670237,-131399.9192777058,3030.0,0.5082901623171321
4.734333025078195,44.50489410122527,-8.653440528178136,27742.28364777537,189.53584337188042,4161.868445109524,-33479.54936152342,116709.1586715526,3030.5,0.5077043279838086
4.736191721008365,21.00506939543677,21.529788721581973,253748.76020635403,14253.55119061528,-2144.902998741231,-429776.5128580356,-432409.3295324938,3031.0,0.5080325288357735
4.735096115343131,4.569993014176168,24.903804814998008,14336.141222151075,-4892.5556574136845,3234.0825801058445,-104161.8441260726,-136740.01712314977,3031.5,0.5078541364420414
1.8694781481622107,39.37135769412028,-9.956873153278732,17129.37930896803,-1022.9571123278939,3955.5484432112817,24990.921780913857,117533.33348558324,3032.0,0.5081840778225737
4.7345931178238025,28.92789950109889,0.48258187003284786,41835.94285446979,-1634.9757619189354,-2631.947420124053,-50855.72988154213,19266.8900857236,3032.5,0.5075334895526592
4.736853122861981,46.90050614589476,27.925345965604173,128942.90227400839,-11876.416559791694,616.9312980837242,-156052.74011187322,-196590.47202148024,3033.0,0.507692319759675
4.740914670019633,-21.42053982444503,37.08238113155732,42975.70980671367,-7540.131276821644,1062.4898288575048,-47.79676439139352,-50522.95808074716,3033.5,0.5070724340291793
4.732819565134937,16.62098886855943,-12.08600274636999,32037.148924332563,-181.2185025607894,4570.131271745131,-23.487166369690573,53562.46018701133,3034.0,0.5071728956175223
4.739353310353063,37.182583754795466,32.77791079648289,54903.0184722855,-8237.704288868308,479.643380791894,-58538.12590093747,-57381.29737062906,3034.5,0.5070479767716611
4.730389893530577,90.4742672582095,39.761916026009935,24224.800030622642,-7520.782132070327,2017.4460420382338,-36.01140634344743,-195290.8665426809,3035.0,0.5077171066718024
4.743629125606284,35.29475426551795,29.443470416781125,52377.40935036173,-7500.794824960097,49.33413648496796,-48745.5861781779,-30369.405581472845,3035.5,0.5063613709359925
4.739884110014986,-23.303417453159526,14.358888630809256,20905.731437533872,-5093.11363205155,-2693.304082386165,214348.79149379002,235605.18904555033,3036.0,0.5067505222154091
4.749897125201544,-43.513358635483904,40.78733458431425,25142.680570956156,-6128.322080736678,261.5948570100604,2370.560320659989,12366.902205180744,3036.5,0.5065242036095564
4.740600113379305,35.63550567945923,26.94110691568365,83754.4212328303,10034.855019198152,-2476.250156890086,-114029.87145462012,-358648.3030667521,3037.0,0.5062567331116092
4.736826403070091,19.816484072030896,26.157781169968725,158514.7846663929,12692.105795116078,-2635.665095951632,-317465.86183168483,-304974.08782063756,3037.5,0.5064813975681705
4.742644892789069,44.821972065397624,33.55497514951615,61871.301182572286,-9046.929439575119,825.0676616341381,-88424.21404468072,-86662.45898462813,3038.0,0.5060956958656297
4.743329306134499,-22.17177876572623,51.76279996283097,23900.02931522751,-7007.696797032703,2410.918639660266,-52271.00144325525,-49183.476255563255,3038.5,0.5060227268930118
4.740457531929876,40.148808138419,28.007866696108582,75010.74440060003,-8656.567847766819,-624.4125970142904,-108689.81855940877,51300.93219905043,3039.0,0.5055795431740044
4.73871165735092,33.153793680418886,33.44879527414376,29115.850441714894,-6077.952840805856,542.8057910433259,-120497.87289765998,51490.18993976486,3039.5,0.5062235951323675
4.739005598988086,47.06466800330906,-31.567911377106295,182083.53110324126,-7606.004629901766,19719.50859680502,739376.8598570405,867479.1418596733,3040.0,0.5057375664244854
1.8724477822118444,30.88769916926717,29.151496207190725,84485.84145862312,-9346.419641403128,-186.52810946263727,-72948.79996520228,-2827.439716289772,3040.5,0.5050255717770795
4.740810520437791,19.578452895313852,32.61409610454472,29759.582391871023,-6025.814895440741,822.3099697935804,-49948.718223887394,-26066.83884636954,3041.0,0.5061203579782501
4.748614975522167,-34.19852434873608,32.27019213132594,27517.826999932793,-5722.550299442304,-262.6279828456207,19895.119088638286,28297.06537364298,3041.5,0.5051707216636627
4.740748213922043,19.461477246324733,56.54225802243485,22479.102968423627,-7414.727963060321,2374.580566092317,-62872.44374135499,-51944.33023106364,3042.0,0.5058934411917462
4.739902360390711,26.63056111087531,31.204244486894122,38808.928078200355,-6731.703043028188,689.0965763662981,-52542.27028722335,-40534.3170635905,3042.5,0.5050329945757938
4.7389255897025215,20.648763904533322,-4.972621897788589,39237.978773902505,-433.8058170318056,4149.49934530823,-1662.5788588440473,168801.19339407454,3043.0,0.5054098234940645
4.746355585791471,-5.938159400409607,25.17107487767054,10346.433389059048,-2986.2119751925943,454.0341757050418,-15572.073193167756,-2309.627939626572,3043.5,0.5055887354673276
4.741284838412499,20.037195576219332,33.090251693715054,36389.00614925546,-6782.067600481658,1147.381134514794,-22610.223286866436,-88022.74661366349,3044.0,0.5050537171017722
4.740906755278413,3.913736486440974,36.81806920927567,41142.4428056971,-7667.886057579843,2020.04825457626,27.270177153568422,-155261.79378519667,3044.5,0.5053598490156881
4.740994462830187,25.808295914957863,-10.477006508183061,32094.6754254268,-976.9005599045781,4840.51768453949,85734.77079041314,82824.86253038181,3045.0,0.5044500916054031
1.8694602656014478,46.536827985195906,-11.84029290647938,9842.662078164978,-1181.9289048087342,3548.642999871413,30948.966374106774,83968.28878201028,3045.5,0.5049891677832782
4.73924598834135,24.801909556893875,-8.012978474234393,21492.333583716234,-1051.9996627936991,3898.824556343644,-16781.19751804225,177208.26000298618,3046.0,0.5044565062628837
4.744935814072891,20.32679796222651,28.410623759755325,131163.46911560599,-11468.752534648107,221.08461422202868,-88589.80762684476,-59222.80928008644,3046.5,0.5048561807080258
1.87409050637596,4.478916532608701,21.824016195565918,44129.9552246892,-5753.424750842298,-1346.5312953571256,61583.57302535082,66648.57523996808,3047.0,0.5036348310168177
4.743373362603895,25.515029034966794,15.313955976078962,-283347.4727775559,-3305.799771893327,11459.465204296514,-37828.284735928,-340924.33965622354,3047.5,0.5046004007330704
4.75095642088519,-23.28731952792351,48.84970084540884,25663.480994950867,-7022.237805918472,2420.0434069401504,-58023.8694233371,-49225.31619518384,3048.0,0.5040797664593013
4.748227142413663,6.95745033438568,23.27784956558972,232993.19696650506,13854.722849416808,-2428.906392373759,-325132.58779505815,-319903.9963889193,3048.5,0.5036462483280318
1.8726217023406837,41.51002709850133,0.017217807242370278,30244.00940229878,-997.7246243111738,-2913.6545445422175,194882.91927966647,-115779.30120642598,3049.0,0.5040240408604977
4.748627142313294,18.276730561418155,34.832417111081455,28661.690046435324,-6393.259349383312,1731.5894966700123,-102902.14621348899,-28179.691031341517,3049.5,0.504357244835209
4.746293674455815,37.17554639737392,21.769077319184042,71718.00378476558,-7333.126168198274,-834.2869091801565,92482.60721994365,-137805.19158943734,3050.0,0.5042669415745391
1.8447361641757527,-28.76494700204703,-17.475638626883708,-199.17633897466,-631.9898622336883,348.56494090800555,-1259.484342593129,4870.494806224058,0.0,0.5156070854165482
